scenario,sample_index,sample_query_score,node_id,recent_query_mean,is_treated,hop_bucket,dynamic_mean_signed_delta,dynamic_mean_abs_delta,static_mean_signed_delta,static_mean_abs_delta,dynamic_factual_mean_speed,dynamic_cf_mean_speed,static_factual_mean_speed,static_cf_mean_speed
speed_reduction,73,1.6099671125411987,50,11.896390914916992,True,hop_0,-3.069289207458496,3.069289207458496,-4.580946445465088,4.580946445465088,51.2054328918457,48.13615417480469,52.54319381713867,47.96224594116211
speed_reduction,73,1.6099671125411987,302,11.458109855651855,True,hop_0,-2.437509298324585,2.437509298324585,-2.1015756130218506,2.1015756130218506,46.234500885009766,43.79698944091797,46.053260803222656,43.95168685913086
speed_reduction,73,1.6099671125411987,385,12.18603801727295,True,hop_0,0.24010515213012695,1.3554598093032837,-0.5861359238624573,1.866506814956665,40.16436004638672,40.40446472167969,39.07008361816406,38.483943939208984
speed_reduction,73,1.6099671125411987,194,5.815951347351074,False,hop_1,-1.3341118097305298,1.3341118097305298,0.0031655628699809313,0.05914730578660965,22.07830810546875,20.74419403076172,18.65015411376953,18.653322219848633
speed_reduction,73,1.6099671125411987,281,12.31962776184082,True,hop_0,-1.22871732711792,1.22871732711792,-0.35199272632598877,0.4252612888813019,26.425683975219727,25.19696807861328,23.684785842895508,23.332792282104492
speed_reduction,73,1.6099671125411987,437,12.493614196777344,True,hop_0,-1.2036552429199219,1.2139759063720703,-2.0063960552215576,2.0063960552215576,30.273681640625,29.070030212402344,30.939918518066406,28.933523178100586
speed_reduction,73,1.6099671125411987,80,0.0,False,hop_1,1.207491397857666,1.207491397857666,0.4006155729293823,0.44358688592910767,63.60712432861328,64.81462097167969,66.49397277832031,66.89458465576172
speed_reduction,73,1.6099671125411987,440,11.177884101867676,True,hop_0,-1.0305142402648926,1.166668176651001,-4.614884853363037,4.614884853363037,26.66072654724121,25.630210876464844,30.188720703125,25.573835372924805
speed_reduction,73,1.6099671125411987,39,12.037993431091309,True,hop_0,0.4629107713699341,1.1041555404663086,-1.4764829874038696,1.4764829874038696,30.095144271850586,30.558053970336914,26.25404167175293,24.77756118774414
speed_reduction,73,1.6099671125411987,280,12.224727630615234,True,hop_0,-0.7285404801368713,0.8462597131729126,-3.82671856880188,3.82671856880188,27.295738220214844,26.56719970703125,27.081445693969727,23.254730224609375
speed_reduction,73,1.6099671125411987,79,0.0,False,hop_1,0.7632792592048645,0.7632792592048645,0.028743956238031387,0.12505552172660828,36.10160446166992,36.86488342285156,34.56505584716797,34.59380340576172
speed_reduction,73,1.6099671125411987,211,0.0,False,hop_2,-0.7284088134765625,0.7341166734695435,0.14588281512260437,0.14588281512260437,20.854080200195312,20.12567138671875,18.271467208862305,18.41735076904297
speed_reduction,73,1.6099671125411987,366,5.160533905029297,False,hop_1,0.14850012958049774,0.5029662251472473,0.14241208136081696,0.4512419104576111,40.43794250488281,40.58644104003906,39.125892639160156,39.26830291748047
